"STORE_SN","AREA_SD_CODE","AREA_DETAIL_CODE","PREF_SN","STORE_NM","STORE_ADDR","STORE_SCORE","LATITUDE","LONGITUDE"
"S160465_1623823558805","01","012335","00001000","명성황후 조난지","서울특별시 종로구 세종로 1-1 경복궁","0","37.5774168614","126.9779874266"
"S163137_1625640652743","01","011902","00010000","새벽감성1집","서울 양천구 신월동 18-13 1층 새벽감성1집","0","37.5413448","126.8316891"
"S166082_1643878660497","01","012205","01000000","프랑세즈 베이커리 불광점","서울특별시 은평구 불광동 281-27","0","37.6116441","126.9310581"
"S166310_1637805807170","01","010413","01000000","여기,커피앤와인","서울특별시 강서구 화곡동 105-516","0","37.5387946","126.8433168"
"S167834_1637805807173","01","011106","01000000","카페시사","서울특별시 동대문구 전농동 123-1","0","37.5835089","127.0532502"
"S168286_1643878660517","01","011808","00100000","그림제작소","서울특별시 송파구 송파동 58-18","0","37.5111721","127.1074522"
"S168768_1643878660520","01","011609","01000000","LOWIDE","서울특별시 성동구 성수동1가 685-290","0","37.5469385","127.0410289"
"S169081_1636946774104","01","010407","01000000","오슬로우","서울특별시 강서구 마곡동 772-5 리더스퀘어마곡","0","37.5606312","126.8327206"
"S169679_1636946774106","01","010407","01000000","도깨비베이커리","서울특별시 강서구 마곡동 739-4 마곡헤리움1차","0","37.5667077","126.8185711"
"S170223_1648438497071","01","011808","00100000","acts29","서울특별시 송파구 송파동 95 충현빌딩","0","37.5032465","127.1098745"
"S170912_1648438497073","01","012432","00100000","남산을그리다","서울특별시 중구 신당동 844 남산타운","0","37.5500494","127.0097435"
"S170971_1643878660535","01","012351","00100000","블란서미술관","서울특별시 종로구 운니동 45-1","0","37.5759186","126.9895938"
"S171590_1643878660540","01","012439","01000000","선셋 레코드","서울특별시 중구 을지로3가 320 시어소호텔","0","37.5656592","126.9912499"
"S171804_1643878660543","01","011617","01000000","페인트커피","서울특별시 성동구 홍익동 267","0","37.5658221","127.0335184"
"S173504_1643878660559","01","012314","01000000","호텔세느장","서울특별시 종로구 낙원동 122 쎄느장여관","0","37.5728229","126.9898261"
"S174622_1649657876536","01","011609","00010000","메이드바이 성수","서울특별시 성동구 성수동1가 685-409","0","37.5478975","127.0416827"
"S175195_1648438497093","01","012204","00100000","갤러리아일랜드","서울특별시 은평구 대조동 38-4","0","37.6085354","126.9256072"
"S176063_1636946774134","01","010407","01000000","남대문커피","서울특별시 강서구 마곡동 797-1 퀸즈파크나인","0","37.5593135","126.8352391"
"S176287_1648438497105","01","011322","00100000","아트포","서울특별시 마포구 창전동 2-41","0","37.5534815","126.9326993"
"S176938_1636946774136","01","010707","01000000","카페 마카리오스","서울특별시 구로구 오류동 147-89 명성빌딩","0","37.4930614","126.8450442"
"S177213_1637805807215","01","010413","00100000","소예도예","서울특별시 강서구 화곡동 1086-2","0","37.5390412","126.8360543"
"S180712_1625640652783","01","012308","00010000","부쿠","서울 종로구 관훈동 155-2 안녕인사동 4층","0","37.5745615","126.9838013"
"S181023_1649657876545","01","011318","00010000","디어링랜드","서울특별시 마포구 연남동 383-42 라온오래 1호점","0","37.5616494","126.9263167"
"S181342_1643878660606","01","011609","01000000","포동푸딩","서울특별시 성동구 성수동1가 685-415","0","37.5471023","127.0410082"
"S181470_1643878660607","01","011609","01000000","ndd","서울특별시 성동구 성수동1가 685-325","0","37.5474265","127.0411671"
"S181633_1643878660608","01","012417","01000000","더 스팟 패뷸러스","서울특별시 중구 명동2가 105","0","37.5623327","126.982616"
"S181834_1643878660611","01","011616","01000000","띠앋","서울특별시 성동구 행당동 19-54 한양시장","0","37.5595596","127.0404711"
"S181930_1643878660612","01","011610","01000000","하이엔드라이","서울특별시 성동구 성수동2가 281 거화빌딩","0","37.5479074","127.0633648"
"S182446_1648438497141","01","011609","00100000","테이블아트","서울특별시 성동구 성수동1가 16-40","0","37.5434952","127.0515535"
"S182505_1623823558926","01","011418","00001000","3.1독립선언기념탑","서울특별시 서대문구 현저동 101 독립공원","0","37.5745084649","126.9556062153"
"S182940_1655175661426","01","010605","01000000","요거트월드 건대점","서울특별시 광진구 자양동 227-128","0","37.5374011","127.0767486"
"S184684_1643878660634","01","011808","01000000","카페온화 송파점","서울특별시 송파구 송파동 42","0","37.5095912","127.1096876"
"S185881_1648438497154","01","011609","00100000","컬러온스튜디오","서울특별시 성동구 성수동1가 656-681","0","37.5464845","127.0466856"
"S186717_1643878660650","01","011609","01000000","erolpa","서울특별시 성동구 성수동1가 218-2","0","37.5380411","127.0490522"
"S186992_1648438497158","01","012432","00100000","aa ceramic studio","서울특별시 중구 신당동 826-37","0","37.5548621","127.0058466"
"S187521_1625640652797","01","012115","00010000","책방남산","서울 용산구 용산동2가 1-707","0","37.5445639","126.9824868"
"S188401_1625640652790","01","011808","00010000","무엇보다 책방","서울 송파구 송파동 56-2 미석빌딩 305호","0","37.5105079","127.1084769"
"S188720_1643878660667","01","011615","01000000","우에노 421","서울특별시 성동구 하왕십리동 1015-7","0","37.5603546","127.0274773"
"S189924_1656916500119","01","012132","01000000","플러터커피로스터스","서울특별시 용산구 한강로2가 83-4","0","37.5309596","126.9715812"
"S190037_1636946774026","01","010407","10000000","더숲","서울특별시 강서구 마곡동 799-3 문영 퀸즈파크12차","0","37.5589788","126.8290684"
"S190113_1558788933556","01","010607","10000000","로니로티 건대점","서울특별시 광진구 화양동 7-44","5","37.540953132325","127.06846459907"
"S190113_1558789039174","01","010607","10000000","호야초밥참치 본점","서울특별시 광진구 화양동 12-36","0","37.543572505166","127.07041233002"
"S190113_1558789039936","01","010603","10000000","빠오즈푸","서울특별시 광진구 군자동 361-32","5","37.548086731219","127.07155585376"
"S190113_1558789040316","01","010607","10000000","우마이도 건대점","서울특별시 광진구 화양동 3-29","4.5","37.543023969607","127.07169785402"
"S190113_1558789041073","01","010602","10000000","서북면옥","서울특별시 광진구 구의동 80-47 ","0","37.54540997801","127.08532717663"
"S190113_1558789042209","01","010607","10000000","히네꼬건대본점","서울특별시 광진구 화양동 47-15","0","37.542025897007","127.06853046309"
"S190113_1558789042968","01","010607","10000000","이스트","서울특별시 광진구 화양동 3-3","0","37.543231322477","127.06486037426"
"S190114_1558789046027","01","010604","00010000","본다빈치뮤지엄 능동","서울특별시 광진구 능동 18-11","0","37.547961035992","127.07620861508"
"S190114_1558789046407","01","010605","00010000","커먼그라운드","서울특별시 광진구 자양동 17-1","0","37.541114824299","127.06612022644"
"S190114_1558789047165","01","010607","00100000","한아름볼링프라자","서울특별시 광진구 화양동 10-1","5","37.543371888958","127.07010928638"
"S190114_1558789047544","01","010607","00100000","게임천국","서울특별시 광진구 화양동 9-43","4","37.542100293855","127.068823751"
"S190114_1558789047927","01","010604","00001000","어린이대공원","서울특별시 광진구 능동 18","0","37.549889962391","127.08091535197"
"S190114_1558789048310","01","010603","10000000","은혜즉석떡볶이","서울특별시 광진구 군자동 361-25","0","37.548101877527","127.07233652602"
"S190114_1558789049454","01","010607","00100000","또와또 낚시카페","서울특별시 광진구 화양동 23-40","0","37.546914418342","127.06686267529"
"S190114_1558789050218","01","010606","00100000","바닐라노트","서울특별시 광진구 중곡동 127-48","0","37.557616697118","127.08617399359"
"S190118_1558789050974","01","010605","00010000","롯데시네마 건대입구","서울특별시 광진구 자양동 227-7","0","37.538485591376","127.07321380187"
"S190118_1558789051352","01","011307","00010000","롯데시네마 홍대입구","서울특별시 마포구 동교동 166-6","0","37.557297424076","126.92522253129"
"S190118_1558789051735","01","011312","00010000","롯데시네마 합정","서울특별시 마포구 서교동 490","0","37.551367613886","126.91330017483"
"S190118_1558789052113","01","010102","00010000","롯데시네마 브로드웨이","서울특별시 강남구 논현동 3-5","0","37.516643464191","127.0217314158"
"S190120_1558789052870","01","011307","10000000","랑빠스 81","서울 마포구 동교동 149-11 101호","0","37.5602521184","126.9251461325"
"S190120_1558789053252","01","011306","10000000","마포 양지 설렁탕","서울특별시 마포구 도화동 181-37","0","37.542036060069","126.95050610263"
"S190120_1558789054771","01","011325","10000000","오레노라멘","서울특별시 마포구 합정동 361-1","0","37.547475907042","126.9173061621"
"S190120_1558789055904","01","011301","10000000","진미식당","서울특별시 마포구 공덕동 105-127","0","37.550588951028","126.95581838423"
"S190120_1558789056287","01","011312","10000000","진진","서울특별시 마포구 서교동 469-67","0","37.557836688376","126.91326282029"
"S190120_1558789058563","01","011312","10000000","프리모바치오바치","서울특별시 마포구 서교동 346-47","0","37.554787454478","126.92367410437"
"S190120_1558789059320","01","011318","10000000","소이연남","서울특별시 마포구 연남동 229-67 1층","0","37.563551940707","126.92537037922"
"S190120_1558789059699","01","011312","10000000","혼가츠","서울특별시 마포구 서교동 358-49 1층","0","37.552664239038","126.92205230503"
"S190120_1558789060079","01","011312","10000000","윤씨밀방","서울특별시 마포구 서교동 411-6","0","37.549657658771","126.92236721328"
"S190120_1558789060837","01","011310","10000000","홍대개미 홍대점","서울특별시 마포구 상수동 317-3","0","37.548156678462","126.92080448716"
"S190121_1558789062354","01","010102","10000000","게방 식당","서울특별시 강남구 논현동 118-20","0","37.517311397999","127.03943748487"
"S190121_1558789063113","01","010105","10000000","능라도 강남점","서울 강남구 삼성동 151-7 싹아트센터 1층","0","37.509537973581","127.05548079036"
"S190121_1558789065399","01","010114","10000000","테라13 ","서울특별시 강남구 청담동  50-8 ","0","37.52350832896","127.04917778596"
"S190123_1558789070333","01","011805","01000000","프레드릭베이커리","서울특별시 송파구 방이동 109-15","0","37.511334322471","127.11036782744"
"S190124_1558789072243","01","011805","10000000","별미곱창","서울특별시 송파구 방이동 63-1","0","37.514368952641","127.10891783809"
"S190124_1558789072626","01","011808","10000000","일도씨찜닭","서울특별시 송파구 송파동 7-1 잠실아르누보팰리스","0","37.509211549396","127.10489589131"
"S190124_1558789073008","01","011808","10000000","뉴질랜드스토리","서울특별시 송파구 송파동 32-1 경남레이크파크","0","37.509713337706","127.10571560531"
"S190124_1558789073390","01","011809","01000000","겟썸커피 LMoA","서울특별시 송파구 신천동 29 잠실 에비뉴엘 6층 롯데뮤지엄","0","37.512899165577","127.10163938107"
"S190124_1558789073770","01","011808","10000000","그리지하우스","서울특별시 송파구 송파동 8-11","0","37.50874355814","127.10496934497"
"S190124_1558789074148","01","011809","10000000","빌즈 잠실","서울특별시 송파구 신천동 29","0","37.513176858129","127.1037965609"
"S190124_1558789074526","01","011805","10000000","청화 초밥 ","서울특별시 송파구 방이동 69-9","0","37.513390049231","127.10934800587"
"S190124_1558789075666","01","011808","10000000","삼방매","서울특별시 송파구 송파동 39-3","0","37.510015548712","127.10874337145"
"S190124_1558789076045","01","011808","01000000","유달리 석촌호수점","서울특별시 송파구 송파동 8-10","0","37.50909827867","127.10540623656"
"S190124_1558789077187","01","011811","10000000","파오파오","서울특별시 송파구 잠실동 205-16","0","37.508898327964","127.08401969277"
"S190124_1558789077568","01","011808","10000000","니엔테","서울특별시 송파구 송파동 58-15 2층","0","37.511024339225","127.10749845116"
"S190124_1558789077946","01","011808","01000000","라라브레드 송파점","서울특별시 송파구 송파동 58-8","0","37.511126731492","127.10912605295"
"S190124_1558789078707","01","011811","10000000","바토스 잠실점","서울특별시 송파구 잠실동 40-1 롯데백화점잠실점 B1","0","37.512102705134","127.09880976659"
"S190124_1558789079859","01","011808","01000000","가배도","서울특별시 송파구 송파동 49-5 2층","0","37.509283595061","127.11085591662"
"S190124_1558789080239","01","011808","10000000","미자식당","서울특별시 송파구 송파동 51-9","0","37.509765692144","127.1102620233"
"S190125_1558789081383","01","010110","00010000","메가박스 강남대로(씨티)","서울특별시 강남구 역삼동 816-7","0","37.50031409522","127.02689808363"
"S190125_1558789081762","01","010105","00010000","메가박스 코엑스","서울특별시 강남구 삼성동 159","0","37.512655632498","127.05879447152"
"S190125_1558789082144","01","010603","00010000","메가박스 군자","서울특별시 광진구 군자동 477-12","4","37.55579003323","127.07837557287"
"S190125_1558789083285","01","010607","00010000","KU시네마테크","서울특별시 광진구 화양동 1","0","37.54274659564","127.07309316176"
"S190125_1558789084430","01","010110","00010000","CGV 강남","서울특별시 강남구 역삼1동 814-6","0","37.5016999","127.02600097656"
"S190125_1558789084810","01","010108","00010000","CGV 청담씨네시티","서울특별시 강남구 신사동 651-21","0","37.522896445044","127.03704672397"
